County,Year,Quarter,Period,Inflation_Rate,real_avg_price,Region,is_ni,transaction_count,avg_price
Wexford,2014,3,2014 Q3,0.37,120499.6,Republic of Ireland,False,344.0,116483.68
Wexford,2014,4,2014 Q4,-0.03,128488.23,Republic of Ireland,False,393.0,122295.95
Wexford,2015,1,2015 Q1,-0.6,134909.02,Republic of Ireland,False,268.0,127324.68
Wexford,2015,2,2015 Q2,-0.43,132802.84,Republic of Ireland,False,298.0,128796.5
Wexford,2015,3,2015 Q3,-0.17,134102.75,Republic of Ireland,False,358.0,133691.71
Wexford,2015,4,2015 Q4,-0.07,130474.05,Republic of Ireland,False,354.0,127660.08
Wexford,2016,1,2016 Q1,-0.13,138050.66,Republic of Ireland,False,239.0,131231.8
Wexford,2016,2,2016 Q2,0.17,140581.68,Republic of Ireland,False,314.0,125498.61
Wexford,2016,3,2016 Q3,0.13,152582.38,Republic of Ireland,False,344.0,147089.42
Wexford,2016,4,2016 Q4,-0.07,151423.28,Republic of Ireland,False,367.0,146153.27
Wexford,2017,1,2017 Q1,0.57,146095.66,Republic of Ireland,False,248.0,143505.31
Wexford,2017,2,2017 Q2,0.23,149580.56,Republic of Ireland,False,289.0,148028.99
Wexford,2017,3,2017 Q3,0.2,151773.78,Republic of Ireland,False,372.0,148711.26
Wexford,2017,4,2017 Q4,0.47,173708.09,Republic of Ireland,False,402.0,171460.29
Wexford,2018,1,2018 Q1,0.23,165547.42,Republic of Ireland,False,263.0,154317.63
Wexford,2018,2,2018 Q2,0.17,171492.88,Republic of Ireland,False,306.0,168689.74
Wexford,2018,3,2018 Q3,0.77,175978.3,Republic of Ireland,False,369.0,163045.93
Wexford,2018,4,2018 Q4,0.73,180353.77,Republic of Ireland,False,411.0,175827.99
Wexford,2019,1,2019 Q1,0.83,174301.69,Republic of Ireland,False,277.0,174302.52
Wexford,2019,2,2019 Q2,1.17,180023.53,Republic of Ireland,False,343.0,168255.33
Wexford,2019,3,2019 Q3,0.7,200232.8,Republic of Ireland,False,372.0,187619.66
Wexford,2019,4,2019 Q4,1.03,193385.44,Republic of Ireland,False,400.0,181502.2
Wexford,2020,1,2020 Q1,1.03,192004.72,Republic of Ireland,False,284.0,178187.5
Wexford,2020,2,2020 Q2,-0.3,181589.13,Republic of Ireland,False,202.0,172056.31
Wexford,2020,3,2020 Q3,-0.93,207484.49,Republic of Ireland,False,313.0,186429.56
Wexford,2020,4,2020 Q4,-1.13,223783.7,Republic of Ireland,False,546.0,188213.04
Wexford,2021,1,2021 Q1,-0.23,233638.08,Republic of Ireland,False,349.0,208733.47
Wexford,2021,2,2021 Q2,1.4,212569.0,Republic of Ireland,False,398.0,190413.61
Wexford,2021,3,2021 Q3,2.93,220579.57,Republic of Ireland,False,437.0,222552.38
Wexford,2021,4,2021 Q4,5.27,237200.03,Republic of Ireland,False,480.0,227387.03
Wexford,2022,1,2022 Q1,5.77,221618.54,Republic of Ireland,False,325.0,233551.79
Wexford,2022,2,2022 Q2,7.97,224582.15,Republic of Ireland,False,398.0,230142.38
Wexford,2022,3,2022 Q3,8.7,237495.17,Republic of Ireland,False,432.0,248698.43
Wexford,2022,4,2022 Q4,8.8,261472.33,Republic of Ireland,False,482.0,243357.64
Wexford,2023,1,2023 Q1,7.97,240096.35,Republic of Ireland,False,345.0,251964.25
Wexford,2023,2,2023 Q2,6.63,261726.37,Republic of Ireland,False,406.0,248260.86
Wexford,2023,3,2023 Q3,6.23,261758.09,Republic of Ireland,False,446.0,250843.15
Wexford,2023,4,2023 Q4,4.5,253498.22,Republic of Ireland,False,417.0,248188.58
Wexford,2024,1,2024 Q1,3.47,258160.43,Republic of Ireland,False,290.0,261856.02
Wexford,2024,2,2024 Q2,2.47,280988.45,Republic of Ireland,False,326.0,254987.73
Wexford,2024,3,2024 Q3,1.53,280642.37,Republic of Ireland,False,422.0,259399.97
Wexford,2024,4,2024 Q4,1.03,346642.15,Republic of Ireland,False,449.0,277620.03
Wexford,2025,1,2025 Q1,1.9,297288.56,Republic of Ireland,False,326.0,280501.18
Wexford,2025,2,2025 Q2,1.9,311509.32,Republic of Ireland,False,324.0,291244.68
Wexford,2025,3,2025 Q3,2.13,316308.22,Republic of Ireland,False,408.0,300070.07
Wexford,2025,4,2025 Q4,3.05,290992.51,Republic of Ireland,False,165.0,278003.64
Wicklow,2010,1,2010 Q1,-3.37,313519.88,Republic of Ireland,False,65.0,290430.77
Wicklow,2010,2,2010 Q2,-1.33,282313.8,Republic of Ireland,False,90.0,289737.22
Wicklow,2010,3,2010 Q3,0.2,301250.92,Republic of Ireland,False,148.0,295786.58
Wicklow,2010,4,2010 Q4,0.93,288754.36,Republic of Ireland,False,127.0,283019.97
Wicklow,2011,1,2011 Q1,2.27,263969.41,Republic of Ireland,False,75.0,261881.28
Wicklow,2011,2,2011 Q2,2.87,242692.19,Republic of Ireland,False,90.0,253280.56
Wicklow,2011,3,2011 Q3,2.43,237324.55,Republic of Ireland,False,121.0,239690.08
Wicklow,2011,4,2011 Q4,2.7,226331.78,Republic of Ireland,False,132.0,232334.5
Wicklow,2012,1,2012 Q1,2.13,198893.52,Republic of Ireland,False,85.0,193210.02
Wicklow,2012,2,2012 Q2,1.8,206659.86,Republic of Ireland,False,119.0,203612.83
Wicklow,2012,3,2012 Q3,1.77,253276.91,Republic of Ireland,False,161.0,248751.55
Wicklow,2012,4,2012 Q4,1.07,246257.66,Republic of Ireland,False,208.0,217709.56
Wicklow,2013,1,2013 Q1,0.97,266188.96,Republic of Ireland,False,129.0,208705.99
Wicklow,2013,2,2013 Q2,0.53,221497.68,Republic of Ireland,False,141.0,212936.4
Wicklow,2013,3,2013 Q3,0.3,223801.22,Republic of Ireland,False,219.0,208133.24
Wicklow,2013,4,2013 Q4,0.23,265970.25,Republic of Ireland,False,255.0,239330.43
Wicklow,2014,1,2014 Q1,0.07,290827.18,Republic of Ireland,False,187.0,267006.83
Wicklow,2014,2,2014 Q2,0.37,218548.44,Republic of Ireland,False,260.0,214453.68
Wicklow,2014,3,2014 Q3,0.37,277012.36,Republic of Ireland,False,267.0,263601.53
Wicklow,2014,4,2014 Q4,-0.03,269241.93,Republic of Ireland,False,335.0,252477.94
Wicklow,2015,1,2015 Q1,-0.6,286442.06,Republic of Ireland,False,207.0,247584.15
Wicklow,2015,2,2015 Q2,-0.43,283977.89,Republic of Ireland,False,282.0,254663.42
Wicklow,2015,3,2015 Q3,-0.17,301970.4,Republic of Ireland,False,258.0,274605.55
Wicklow,2015,4,2015 Q4,-0.07,291043.75,Republic of Ireland,False,293.0,282247.33
Wicklow,2016,1,2016 Q1,-0.13,333746.49,Republic of Ireland,False,204.0,294728.19
Wicklow,2016,2,2016 Q2,0.17,295868.33,Republic of Ireland,False,232.0,285951.07
Wicklow,2016,3,2016 Q3,0.13,299620.31,Republic of Ireland,False,286.0,282803.55
Wicklow,2016,4,2016 Q4,-0.07,312729.87,Republic of Ireland,False,312.0,290615.7
Wicklow,2017,1,2017 Q1,0.57,319223.26,Republic of Ireland,False,240.0,282375.67
Wicklow,2017,2,2017 Q2,0.23,329658.99,Republic of Ireland,False,277.0,311588.41
Wicklow,2017,3,2017 Q3,0.2,332182.34,Republic of Ireland,False,305.0,316855.65
Wicklow,2017,4,2017 Q4,0.47,333271.69,Republic of Ireland,False,307.0,308673.08
Wicklow,2018,1,2018 Q1,0.23,339779.16,Republic of Ireland,False,229.0,320455.89
Wicklow,2018,2,2018 Q2,0.17,331858.42,Republic of Ireland,False,235.0,333417.09
Wicklow,2018,3,2018 Q3,0.77,333062.03,Republic of Ireland,False,271.0,312053.38
Wicklow,2018,4,2018 Q4,0.73,321180.58,Republic of Ireland,False,305.0,318815.58
Wicklow,2019,1,2019 Q1,0.83,323832.01,Republic of Ireland,False,203.0,305444.44
Wicklow,2019,2,2019 Q2,1.17,311186.62,Republic of Ireland,False,266.0,297456.81
Wicklow,2019,3,2019 Q3,0.7,343033.39,Republic of Ireland,False,361.0,335119.2
Wicklow,2019,4,2019 Q4,1.03,403752.5,Republic of Ireland,False,311.0,325426.78
Wicklow,2020,1,2020 Q1,1.03,389963.04,Republic of Ireland,False,217.0,333684.11
Wicklow,2020,2,2020 Q2,-0.3,335057.78,Republic of Ireland,False,163.0,322644.59
Wicklow,2020,3,2020 Q3,-0.93,334030.12,Republic of Ireland,False,226.0,324269.22
Wicklow,2020,4,2020 Q4,-1.13,381223.52,Republic of Ireland,False,487.0,348955.53
Wicklow,2021,1,2021 Q1,-0.23,405869.5,Republic of Ireland,False,322.0,374010.19
Wicklow,2021,2,2021 Q2,1.4,410181.22,Republic of Ireland,False,268.0,363857.38
Wicklow,2021,3,2021 Q3,2.93,448572.5,Republic of Ireland,False,368.0,404732.96
Wicklow,2021,4,2021 Q4,5.27,415250.08,Republic of Ireland,False,370.0,376868.13
Wicklow,2022,1,2022 Q1,5.77,391566.69,Republic of Ireland,False,258.0,389030.02
Wicklow,2022,2,2022 Q2,7.97,444661.24,Republic of Ireland,False,298.0,425259.77
Wicklow,2022,3,2022 Q3,8.7,412788.36,Republic of Ireland,False,346.0,425647.3
Wicklow,2022,4,2022 Q4,8.8,549415.9,Republic of Ireland,False,343.0,459546.54
Wicklow,2023,1,2023 Q1,7.97,555218.2,Republic of Ireland,False,252.0,414454.09
Wicklow,2023,2,2023 Q2,6.63,500918.09,Republic of Ireland,False,298.0,438707.21
Wicklow,2023,3,2023 Q3,6.23,434185.56,Republic of Ireland,False,374.0,416903.03
Wicklow,2023,4,2023 Q4,4.5,462317.46,Republic of Ireland,False,361.0,412598.55
Wicklow,2024,1,2024 Q1,3.47,441886.96,Republic of Ireland,False,281.0,433852.05
Wicklow,2024,2,2024 Q2,2.47,432829.45,Republic of Ireland,False,307.0,395364.65
Wicklow,2024,3,2024 Q3,1.53,466590.78,Republic of Ireland,False,375.0,451250.53
Wicklow,2024,4,2024 Q4,1.03,940101.37,Republic of Ireland,False,428.0,438714.86
Wicklow,2025,1,2025 Q1,1.9,489495.21,Republic of Ireland,False,273.0,477255.01
Wicklow,2025,2,2025 Q2,1.9,480458.06,Republic of Ireland,False,288.0,456471.41
Wicklow,2025,3,2025 Q3,2.13,506612.18,Republic of Ireland,False,343.0,521350.59
Wicklow,2025,4,2025 Q4,3.05,517886.37,Republic of Ireland,False,127.0,457443.51
Antrim and Newtownabbey,2010,1,2010 Q1,3.28,143630.65,Northern Ireland,True,217.0,148341.74
Antrim and Newtownabbey,2010,2,2010 Q2,3.46,147734.48,Northern Ireland,True,245.0,152846.09
Antrim and Newtownabbey,2010,3,2010 Q3,3.09,152217.47,Northern Ireland,True,269.0,156920.99
Antrim and Newtownabbey,2010,4,2010 Q4,3.38,134301.09,Northern Ireland,True,270.0,138840.47
Antrim and Newtownabbey,2011,1,2011 Q1,4.12,128956.2,Northern Ireland,True,205.0,134269.2
Antrim and Newtownabbey,2011,2,2011 Q2,4.38,125657.69,Northern Ireland,True,224.0,131161.5
Antrim and Newtownabbey,2011,3,2011 Q3,4.71,126089.5,Northern Ireland,True,283.0,132028.32
Antrim and Newtownabbey,2011,4,2011 Q4,4.65,119516.95,Northern Ireland,True,252.0,125074.49
Antrim and Newtownabbey,2012,1,2012 Q1,3.49,117065.97,Northern Ireland,True,317.0,121151.57
Antrim and Newtownabbey,2012,2,2012 Q2,2.76,122125.84,Northern Ireland,True,275.0,125496.51
Antrim and Newtownabbey,2012,3,2012 Q3,2.41,124970.61,Northern Ireland,True,304.0,127982.4
Antrim and Newtownabbey,2012,4,2012 Q4,2.67,119576.1,Northern Ireland,True,343.0,122768.78
Antrim and Newtownabbey,2013,1,2013 Q1,2.78,109393.6,Northern Ireland,True,291.0,112434.74
Antrim and Newtownabbey,2013,2,2013 Q2,2.68,111806.8,Northern Ireland,True,330.0,114803.22
Antrim and Newtownabbey,2013,3,2013 Q3,2.71,112119.12,Northern Ireland,True,359.0,115157.55
Antrim and Newtownabbey,2013,4,2013 Q4,2.1,115636.94,Northern Ireland,True,383.0,118065.32
Antrim and Newtownabbey,2014,1,2014 Q1,1.74,119987.43,Northern Ireland,True,404.0,122075.21
Antrim and Newtownabbey,2014,2,2014 Q2,1.72,125865.19,Northern Ireland,True,486.0,128030.07
Antrim and Newtownabbey,2014,3,2014 Q3,1.46,132372.7,Northern Ireland,True,471.0,134305.34
Antrim and Newtownabbey,2014,4,2014 Q4,0.94,134485.33,Northern Ireland,True,479.0,135749.49
Antrim and Newtownabbey,2015,1,2015 Q1,0.1,144710.44,Northern Ireland,True,385.0,144855.15
Antrim and Newtownabbey,2015,2,2015 Q2,-0.02,155317.45,Northern Ireland,True,478.0,155286.39
Antrim and Newtownabbey,2015,3,2015 Q3,0.01,158365.62,Northern Ireland,True,571.0,158381.46
Antrim and Newtownabbey,2015,4,2015 Q4,0.07,159045.22,Northern Ireland,True,542.0,159156.55
Antrim and Newtownabbey,2016,1,2016 Q1,0.35,146171.1,Northern Ireland,True,538.0,146682.7
Antrim and Newtownabbey,2016,2,2016 Q2,0.35,151715.17,Northern Ireland,True,402.0,152246.17
Antrim and Newtownabbey,2016,3,2016 Q3,0.73,143055.97,Northern Ireland,True,570.0,144100.28
Antrim and Newtownabbey,2016,4,2016 Q4,1.21,139398.51,Northern Ireland,True,545.0,141085.23
Antrim and Newtownabbey,2017,1,2017 Q1,2.14,137768.68,Northern Ireland,True,509.0,140716.93
Antrim and Newtownabbey,2017,2,2017 Q2,2.74,141021.98,Northern Ireland,True,634.0,144885.98
Antrim and Newtownabbey,2017,3,2017 Q3,2.82,135707.08,Northern Ireland,True,600.0,139534.02
Antrim and Newtownabbey,2017,4,2017 Q4,3.02,135020.16,Northern Ireland,True,667.0,139097.77
Antrim and Newtownabbey,2018,1,2018 Q1,2.72,137882.27,Northern Ireland,True,443.0,141632.67
Antrim and Newtownabbey,2018,2,2018 Q2,2.42,141180.87,Northern Ireland,True,590.0,144597.45
Antrim and Newtownabbey,2018,3,2018 Q3,2.52,142329.56,Northern Ireland,True,647.0,145916.26
Antrim and Newtownabbey,2018,4,2018 Q4,2.27,145438.35,Northern Ireland,True,647.0,148739.8
Antrim and Newtownabbey,2019,1,2019 Q1,1.88,146586.67,Northern Ireland,True,499.0,149342.5
Antrim and Newtownabbey,2019,2,2019 Q2,2.05,146176.84,Northern Ireland,True,564.0,149173.47
Antrim and Newtownabbey,2019,3,2019 Q3,1.83,147368.38,Northern Ireland,True,618.0,150065.22
Antrim and Newtownabbey,2019,4,2019 Q4,1.41,156086.68,Northern Ireland,True,573.0,158287.5
Antrim and Newtownabbey,2020,1,2020 Q1,1.67,155494.3,Northern Ireland,True,493.0,158091.05
Antrim and Newtownabbey,2020,2,2020 Q2,0.62,153612.81,Northern Ireland,True,198.0,154565.21
Antrim and Newtownabbey,2020,3,2020 Q3,0.6,152386.14,Northern Ireland,True,418.0,153300.46
Antrim and Newtownabbey,2020,4,2020 Q4,0.53,155360.07,Northern Ireland,True,756.0,156183.48
Antrim and Newtownabbey,2021,1,2021 Q1,0.61,163446.73,Northern Ireland,True,655.0,164443.76
Antrim and Newtownabbey,2021,2,2021 Q2,2.05,168538.66,Northern Ireland,True,727.0,171993.7
Antrim and Newtownabbey,2021,3,2021 Q3,2.77,172853.21,Northern Ireland,True,763.0,177641.24
Antrim and Newtownabbey,2021,4,2021 Q4,4.91,171218.63,Northern Ireland,True,603.0,179625.46
Antrim and Newtownabbey,2022,1,2022 Q1,6.22,174896.18,Northern Ireland,True,506.0,185774.72
Antrim and Newtownabbey,2022,2,2022 Q2,9.17,176026.9,Northern Ireland,True,559.0,192168.57
Antrim and Newtownabbey,2022,3,2022 Q3,10.02,179059.48,Northern Ireland,True,582.0,197001.24
Antrim and Newtownabbey,2022,4,2022 Q4,10.75,174828.6,Northern Ireland,True,676.0,193622.67
Antrim and Newtownabbey,2023,1,2023 Q1,10.18,170615.07,Northern Ireland,True,459.0,187983.68
Antrim and Newtownabbey,2023,2,2023 Q2,8.43,177083.43,Northern Ireland,True,482.0,192011.56
Antrim and Newtownabbey,2023,3,2023 Q3,6.71,189110.66,Northern Ireland,True,553.0,201799.98
Antrim and Newtownabbey,2023,4,2023 Q4,4.18,189954.08,Northern Ireland,True,574.0,197894.16
Antrim and Newtownabbey,2024,1,2024 Q1,3.54,195709.04,Northern Ireland,True,451.0,202637.14
Antrim and Newtownabbey,2024,2,2024 Q2,2.1,205132.42,Northern Ireland,True,511.0,209440.2
Antrim and Newtownabbey,2024,3,2024 Q3,2.04,213608.76,Northern Ireland,True,631.0,217966.38
Antrim and Newtownabbey,2024,4,2024 Q4,2.47,218524.19,Northern Ireland,True,613.0,223921.74
Antrim and Newtownabbey,2025,1,2025 Q1,2.8,220900.9,Northern Ireland,True,599.0,227086.13
Antrim and Newtownabbey,2025,2,2025 Q2,3.49,215600.14,Northern Ireland,True,437.0,223124.58
Antrim and Newtownabbey,2025,3,2025 Q3,3.8,218158.24,Northern Ireland,True,530.0,226448.25
Ards and North Down,2010,1,2010 Q1,3.28,172181.77,Northern Ireland,True,286.0,177829.33
Ards and North Down,2010,2,2010 Q2,3.46,178620.03,Northern Ireland,True,269.0,184800.28
Ards and North Down,2010,3,2010 Q3,3.09,181718.02,Northern Ireland,True,286.0,187333.11
Ards and North Down,2010,4,2010 Q4,3.38,162595.86,Northern Ireland,True,305.0,168091.6
Ards and North Down,2011,1,2011 Q1,4.12,155171.0,Northern Ireland,True,235.0,161564.04
Ards and North Down,2011,2,2011 Q2,4.38,143072.31,Northern Ireland,True,294.0,149338.88
Ards and North Down,2011,3,2011 Q3,4.71,143186.52,Northern Ireland,True,357.0,149930.6
Ards and North Down,2011,4,2011 Q4,4.65,148310.97,Northern Ireland,True,342.0,155207.43
Ards and North Down,2012,1,2012 Q1,3.49,140608.64,Northern Ireland,True,359.0,145515.88
Ards and North Down,2012,2,2012 Q2,2.76,143387.88,Northern Ireland,True,315.0,147345.39
Ards and North Down,2012,3,2012 Q3,2.41,147273.57,Northern Ireland,True,411.0,150822.86
Ards and North Down,2012,4,2012 Q4,2.67,141234.53,Northern Ireland,True,424.0,145005.49
Ards and North Down,2013,1,2013 Q1,2.78,129329.6,Northern Ireland,True,420.0,132924.96
Ards and North Down,2013,2,2013 Q2,2.68,131181.07,Northern Ireland,True,466.0,134696.72
Ards and North Down,2013,3,2013 Q3,2.71,132168.97,Northern Ireland,True,491.0,135750.75
Ards and North Down,2013,4,2013 Q4,2.1,136656.97,Northern Ireland,True,633.0,139526.77
Ards and North Down,2014,1,2014 Q1,1.74,142071.31,Northern Ireland,True,565.0,144543.35
Ards and North Down,2014,2,2014 Q2,1.72,147302.2,Northern Ireland,True,645.0,149835.8
Ards and North Down,2014,3,2014 Q3,1.46,153667.82,Northern Ireland,True,702.0,155911.37
Ards and North Down,2014,4,2014 Q4,0.94,157930.57,Northern Ireland,True,670.0,159415.12
Ards and North Down,2015,1,2015 Q1,0.1,171197.98,Northern Ireland,True,494.0,171369.18
Ards and North Down,2015,2,2015 Q2,-0.02,178672.96,Northern Ireland,True,599.0,178637.23
Ards and North Down,2015,3,2015 Q3,0.01,184788.93,Northern Ireland,True,693.0,184807.41
Ards and North Down,2015,4,2015 Q4,0.07,184268.88,Northern Ireland,True,672.0,184397.87
Ards and North Down,2016,1,2016 Q1,0.35,171472.09,Northern Ireland,True,638.0,172072.24
Ards and North Down,2016,2,2016 Q2,0.35,170871.33,Northern Ireland,True,575.0,171469.38
Ards and North Down,2016,3,2016 Q3,0.73,157642.65,Northern Ireland,True,716.0,158793.44
Ards and North Down,2016,4,2016 Q4,1.21,154409.77,Northern Ireland,True,698.0,156278.13
Ards and North Down,2017,1,2017 Q1,2.14,154540.97,Northern Ireland,True,541.0,157848.15
Ards and North Down,2017,2,2017 Q2,2.74,156264.78,Northern Ireland,True,709.0,160546.44
Ards and North Down,2017,3,2017 Q3,2.82,152110.94,Northern Ireland,True,680.0,156400.47
Ards and North Down,2017,4,2017 Q4,3.02,152296.67,Northern Ireland,True,760.0,156896.03
Ards and North Down,2018,1,2018 Q1,2.72,155889.11,Northern Ireland,True,588.0,160129.29
Ards and North Down,2018,2,2018 Q2,2.42,158296.34,Northern Ireland,True,704.0,162127.11
Ards and North Down,2018,3,2018 Q3,2.52,158007.55,Northern Ireland,True,760.0,161989.34
Ards and North Down,2018,4,2018 Q4,2.27,159751.76,Northern Ireland,True,751.0,163378.13
Ards and North Down,2019,1,2019 Q1,1.88,161453.65,Northern Ireland,True,551.0,164488.98
Ards and North Down,2019,2,2019 Q2,2.05,163427.78,Northern Ireland,True,676.0,166778.05
Ards and North Down,2019,3,2019 Q3,1.83,162388.57,Northern Ireland,True,843.0,165360.28
Ards and North Down,2019,4,2019 Q4,1.41,170071.93,Northern Ireland,True,843.0,172469.94
Ards and North Down,2020,1,2020 Q1,1.67,168963.35,Northern Ireland,True,558.0,171785.04
Ards and North Down,2020,2,2020 Q2,0.62,164639.07,Northern Ireland,True,230.0,165659.83
Ards and North Down,2020,3,2020 Q3,0.6,170876.19,Northern Ireland,True,622.0,171901.45
Ards and North Down,2020,4,2020 Q4,0.53,173670.78,Northern Ireland,True,0.0,174591.24
Ards and North Down,2021,1,2021 Q1,0.61,186000.76,Northern Ireland,True,976.0,187135.36
Ards and North Down,2021,2,2021 Q2,2.05,188850.22,Northern Ireland,True,0.0,192721.65
Ards and North Down,2021,3,2021 Q3,2.77,194372.97,Northern Ireland,True,0.0,199757.1
Ards and North Down,2021,4,2021 Q4,4.91,191331.06,Northern Ireland,True,752.0,200725.41
Ards and North Down,2022,1,2022 Q1,6.22,199380.39,Northern Ireland,True,692.0,211781.85
Ards and North Down,2022,2,2022 Q2,9.17,201247.47,Northern Ireland,True,750.0,219701.86
Ards and North Down,2022,3,2022 Q3,10.02,199757.29,Northern Ireland,True,804.0,219772.97
Ards and North Down,2022,4,2022 Q4,10.75,199185.91,Northern Ireland,True,724.0,220598.4
Ards and North Down,2023,1,2023 Q1,10.18,186826.53,Northern Ireland,True,528.0,205845.47
Ards and North Down,2023,2,2023 Q2,8.43,202004.46,Northern Ireland,True,602.0,219033.44
Ards and North Down,2023,3,2023 Q3,6.71,205604.64,Northern Ireland,True,693.0,219400.71
Ards and North Down,2023,4,2023 Q4,4.18,211763.42,Northern Ireland,True,658.0,220615.13
Ards and North Down,2024,1,2024 Q1,3.54,223451.82,Northern Ireland,True,531.0,231362.01
Ards and North Down,2024,2,2024 Q2,2.1,230252.79,Northern Ireland,True,674.0,235088.1
Ards and North Down,2024,3,2024 Q3,2.04,238031.5,Northern Ireland,True,755.0,242887.34
Ards and North Down,2024,4,2024 Q4,2.47,242642.47,Northern Ireland,True,818.0,248635.74
Ards and North Down,2025,1,2025 Q1,2.8,243671.64,Northern Ireland,True,838.0,250494.45
Ards and North Down,2025,2,2025 Q2,3.49,240846.45,Northern Ireland,True,590.0,249251.99
Ards and North Down,2025,3,2025 Q3,3.8,247788.0,Northern Ireland,True,738.0,257203.94
"Armagh City, Banbridge and Craigavon",2010,1,2010 Q1,3.28,129510.57,Northern Ireland,True,261.0,133758.52
"Armagh City, Banbridge and Craigavon",2010,2,2010 Q2,3.46,130145.77,Northern Ireland,True,298.0,134648.81
"Armagh City, Banbridge and Craigavon",2010,3,2010 Q3,3.09,134428.0,Northern Ireland,True,224.0,138581.83
"Armagh City, Banbridge and Craigavon",2010,4,2010 Q4,3.38,124923.91,Northern Ireland,True,299.0,129146.34
"Armagh City, Banbridge and Craigavon",2011,1,2011 Q1,4.12,120358.15,Northern Ireland,True,254.0,125316.91
"Armagh City, Banbridge and Craigavon",2011,2,2011 Q2,4.38,108018.4,Northern Ireland,True,288.0,112749.61
"Armagh City, Banbridge and Craigavon",2011,3,2011 Q3,4.71,110681.4,Northern Ireland,True,347.0,115894.49
"Armagh City, Banbridge and Craigavon",2011,4,2011 Q4,4.65,107743.31,Northern Ireland,True,327.0,112753.37
"Armagh City, Banbridge and Craigavon",2012,1,2012 Q1,3.49,107349.66,Northern Ireland,True,337.0,111096.16
